heldout_seed,regression_budget,selected_model,selected_rule,source_rows,source_recoveries,source_regressions,target,other,seed,pid,trial,baseline_correct,raw_router_correct,pairwise_gated_correct,raw_accept,pairwise_accept,policy,packet_id,judge_model,judge_rule,judge_choice
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,2,7,True,True,True,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0008_both_correct_s60601_p2_t7,mathstral,never,B
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,3,0,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0250_recovery_s60601_p3_t0,mathstral,never,B
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,3,1,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0251_recovery_s60601_p3_t1,mathstral,never,B
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,3,2,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0252_recovery_s60601_p3_t2,mathstral,never,A
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,3,3,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0253_recovery_s60601_p3_t3,mathstral,never,A
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,3,4,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0254_recovery_s60601_p3_t4,mathstral,never,A
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,3,5,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0255_recovery_s60601_p3_t5,mathstral,never,B
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,3,6,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0256_recovery_s60601_p3_t6,mathstral,never,B
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,3,7,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0257_recovery_s60601_p3_t7,mathstral,never,A
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,4,0,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0258_recovery_s60601_p4_t0,mathstral,never,B
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,4,1,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,4,2,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,4,3,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,4,4,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,4,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,4,6,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0259_recovery_s60601_p4_t6,mathstral,never,B
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,4,7,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,5,0,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,5,1,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0260_recovery_s60601_p5_t1,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,5,2,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,5,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,5,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,5,5,False,False,False,True,False,target_intersection_top10,pairwise_router_v125_budget2_all_0039_neither_correct_s60601_p5_t5,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,5,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,5,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,7,0,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,7,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,7,2,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,7,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,7,4,False,True,False,True,False,target_intersection_top20,pairwise_router_v125_budget2_all_0261_recovery_s60601_p7_t4,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,7,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,7,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,7,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,8,0,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,8,1,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,8,2,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,8,3,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,8,4,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,8,5,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,8,6,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,8,7,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,9,0,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,9,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,9,2,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,9,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,9,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,9,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,9,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,9,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,10,0,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0262_recovery_s60601_p10_t0,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,10,1,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0263_recovery_s60601_p10_t1,mathstral,never,A
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,10,2,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0264_recovery_s60601_p10_t2,mathstral,never,A
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,10,3,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0265_recovery_s60601_p10_t3,mathstral,never,A
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,10,4,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0266_recovery_s60601_p10_t4,mathstral,never,A
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,10,5,True,True,True,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0009_both_correct_s60601_p10_t5,mathstral,never,A
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,10,6,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0267_recovery_s60601_p10_t6,mathstral,never,A
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,10,7,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0268_recovery_s60601_p10_t7,mathstral,never,A
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,12,0,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0269_recovery_s60601_p12_t0,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,12,1,False,True,False,True,False,target_intersection_top20,pairwise_router_v125_budget2_all_0270_recovery_s60601_p12_t1,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,12,2,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0271_recovery_s60601_p12_t2,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,12,3,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0272_recovery_s60601_p12_t3,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,12,4,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0273_recovery_s60601_p12_t4,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,12,5,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0274_recovery_s60601_p12_t5,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,12,6,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0275_recovery_s60601_p12_t6,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,12,7,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0276_recovery_s60601_p12_t7,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,15,0,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,15,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,15,2,False,False,False,True,False,target_intersection_top20,pairwise_router_v125_budget2_all_0040_neither_correct_s60601_p15_t2,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,15,3,False,False,False,True,False,target_intersection_top20,pairwise_router_v125_budget2_all_0041_neither_correct_s60601_p15_t3,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,15,4,False,False,False,True,False,target_intersection_top20,pairwise_router_v125_budget2_all_0042_neither_correct_s60601_p15_t4,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,15,5,False,False,False,True,False,target_intersection_top20,pairwise_router_v125_budget2_all_0043_neither_correct_s60601_p15_t5,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,15,6,False,False,False,True,False,target_intersection_top20,pairwise_router_v125_budget2_all_0044_neither_correct_s60601_p15_t6,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,15,7,False,False,False,True,False,target_intersection_top20,pairwise_router_v125_budget2_all_0045_neither_correct_s60601_p15_t7,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,17,0,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,17,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,17,2,False,False,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0046_neither_correct_s60601_p17_t2,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,17,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,17,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,17,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,17,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,17,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,18,0,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,18,1,True,False,True,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0490_regression_s60601_p18_t1,mathstral,never,A
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,18,2,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,18,3,True,False,True,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0491_regression_s60601_p18_t3,mathstral,never,A
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,18,4,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,18,5,True,False,True,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0492_regression_s60601_p18_t5,mathstral,never,A
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,18,6,True,False,True,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0493_regression_s60601_p18_t6,mathstral,never,A
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,18,7,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,19,0,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,19,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,19,2,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,19,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,19,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,19,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,19,6,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0277_recovery_s60601_p19_t6,mathstral,never,B
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,19,7,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0278_recovery_s60601_p19_t7,mathstral,never,B
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,20,0,False,False,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0047_neither_correct_s60601_p20_t0,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,20,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,20,2,False,False,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0048_neither_correct_s60601_p20_t2,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,20,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,20,4,False,False,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0049_neither_correct_s60601_p20_t4,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,20,5,False,False,False,True,False,target_intersection_top10,pairwise_router_v125_budget2_all_0050_neither_correct_s60601_p20_t5,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,20,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,20,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,21,0,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,21,1,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,21,2,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,21,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,21,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,21,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,21,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,21,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,22,0,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,22,1,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,22,2,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,22,3,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,22,4,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,22,5,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,22,6,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,22,7,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,23,0,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,23,1,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,23,2,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,23,3,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,23,4,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,23,5,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,23,6,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,23,7,False,False,False,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,25,0,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,25,1,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,25,2,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,25,3,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,25,4,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,25,5,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,25,6,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,25,7,True,True,True,False,False,baseline,,mathstral,never,NOT_ROUTED
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,27,0,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0279_recovery_s60601_p27_t0,mathstral,never,NEITHER
60601,0,mathstral,never,158,0,0,MATH/Gemma,MATH/Llama,60601,27,1,False,True,False,True,False,union_rank_top3,pairwise_router_v125_budget2_all_0280_recovery_s60601_p27_t1,mathstral,never,NEITHER
